"dtype","param","subjid","fidtc","afidtc","aval"
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TH_2021-12-31 00:00:00",0.7009857025296402
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TH_2022-12-31 00:00:00",0.769011062872022
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TH_2023-12-31 00:00:00",0.7751612120911262
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TH_2024-09-30 00:00:00",0.29637868521791294
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TGYM.MI_2020-12-31 00:00:00",0.8630435373285784
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TGYM.MI_2021-12-31 00:00:00",0.8376142522346963
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TGYM.MI_2022-12-31 00:00:00",0.8430694241882516
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TGYM.MI_2023-12-31 00:00:00",0.8361440082126463
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TGR.BE_2020-12-31 00:00:00",0.23142113187369442
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TGR.BE_2021-12-31 00:00:00",0.26806042527052454
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TGR.BE_2022-12-31 00:00:00",0.20441153701157982
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TGR.BE_2023-12-31 00:00:00",0.23078731714763887
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TGR.BE_2024-09-30 00:00:00",0.32048213009663407
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TDG_2021-09-30 00:00:00",0.4743708514724765
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TDG_2022-09-30 00:00:00",0.4287295150274225
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TDG_2023-09-30 00:00:00",0.5617332753699144
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TDG_2024-09-30 00:00:00",0.5060913737058175
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TCEHY_2020-12-31 00:00:00",0.8156444172799321
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TCEHY_2021-12-31 00:00:00",0.8157512211238793
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TCEHY_2022-12-31 00:00:00",0.82292439295102
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TCEHY_2023-12-31 00:00:00",0.830978902168136
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","TCEHY_2024-06-30 00:00:00",0.30099144597588073
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SYK_2020-12-31 00:00:00",0.7890902717154327
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SYK_2021-12-31 00:00:00",0.7963296445062089
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SYK_2022-12-31 00:00:00",0.8028478717897487
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LOW_2022-01-31 00:00:00",0.5754856457723174
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LOW_2023-01-31 00:00:00",0.5265617895630749
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LOW_2024-01-31 00:00:00",0.5133903291880851
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LOW_2024-10-31 00:00:00",0.2766157272957652
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LNSTY_2020-12-31 00:00:00",0.38877797983507556
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LNSTY_2021-12-31 00:00:00",0.41586392309568976
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LNSTY_2022-12-31 00:00:00",0.41397557321171047
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LNSTY_2023-12-31 00:00:00",0.4146741078578295
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LMT_2020-12-31 00:00:00",0.6990044973387833
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LMT_2021-12-31 00:00:00",0.7392433650483464
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LMT_2022-12-31 00:00:00",0.760774777224012
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LMT_2023-12-31 00:00:00",0.7253262790405454
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LMT_2024-09-30 00:00:00",0.3289524458894635
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LGRVF_2020-12-31 00:00:00",0.8009739829993164
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LGRVF_2021-12-31 00:00:00",0.801876461900945
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LGRVF_2022-12-31 00:00:00",0.8191662498762495
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LGRVF_2023-12-31 00:00:00",0.8340634887618338
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LGRVF_2024-09-30 00:00:00",0.3397396826558192
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LANC_2021-06-30 00:00:00",0.825183787638482
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LANC_2022-06-30 00:00:00",0.8049903729323244
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LANC_2023-06-30 00:00:00",0.8034560858812758
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LANC_2024-06-30 00:00:00",0.8160835967268615
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","LANC_2024-09-30 00:00:00",0.32881071717915855
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KHC_2020-12-31 00:00:00",0.6795222049821982
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KHC_2021-12-31 00:00:00",0.6769446159809213
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KHC_2022-12-31 00:00:00",0.6774502628940955
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KHC_2023-12-31 00:00:00",0.6852017777773255
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KHC_2024-09-30 00:00:00",0.3371480559437419
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAO.F_2020-12-31 00:00:00",0.8554697283107171
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAO.F_2021-12-31 00:00:00",0.857986376954023
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAO.F_2022-12-31 00:00:00",0.84796131131548
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAO.F_2023-12-31 00:00:00",0.8552555601575961
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAO.F_2024-06-30 00:00:00",0.32685740047240286
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAI_2020-12-31 00:00:00",0.8412002245625015
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAI_2021-12-31 00:00:00",0.8577297287770586
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAI_2022-12-31 00:00:00",0.8549170474112495
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAI_2023-12-31 00:00:00",0.8545282949231705
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","KAI_2024-09-30 00:00:00",0.3553817203340264
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IVU.DE_2020-12-31 00:00:00",0.7986074967866722
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IVU.DE_2021-12-31 00:00:00",0.8017606145177297
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IVU.DE_2022-12-31 00:00:00",0.8258883596075384
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IVU.DE_2023-12-31 00:00:00",0.8329649155815433
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IVU.DE_2024-09-30 00:00:00",0.32279435333203443
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","INFY_2021-03-31 00:00:00",0.8070851264885949
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","INFY_2022-03-31 00:00:00",0.7936096762244064
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","INFY_2023-03-31 00:00:00",0.7668236280468327
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","INFY_2024-03-31 00:00:00",0.7795334416117357
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","INFY_2024-09-30 00:00:00",0.3053804262993319
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDXX_2020-12-31 00:00:00",0.7885611259646769
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDXX_2021-12-31 00:00:00",0.7401187326706035
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDXX_2022-12-31 00:00:00",0.7348734250929824
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDXX_2023-12-31 00:00:00",0.7745357968888485
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDXX_2024-09-30 00:00:00",0.29868480114821483
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDCC_2020-12-31 00:00:00",0.7339071797136335
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDCC_2021-12-31 00:00:00",0.7189295807354219
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDCC_2022-12-31 00:00:00",0.7663039787725108
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDCC_2023-12-31 00:00:00",0.674438900471679
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","IDCC_2024-09-30 00:00:00",0.1998674747563896
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HSY_2020-12-31 00:00:00",0.8345703476724268
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HSY_2021-12-31 00:00:00",0.7855826322958354
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HSY_2022-12-31 00:00:00",0.805663973753861
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HSY_2023-12-31 00:00:00",0.8405354243317075
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HSY_2024-09-30 00:00:00",0.3263760006167343
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HDSN_2020-12-31 00:00:00",0.6886798749936143
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HDSN_2021-12-31 00:00:00",0.7599430817167508
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HDSN_2022-12-31 00:00:00",0.7948009277502799
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HDSN_2023-12-31 00:00:00",0.8058662334940393
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HDSN_2024-09-30 00:00:00",0.3144011387610472
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HD_2021-01-31 00:00:00",0.7320874122634987
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HD_2022-01-31 00:00:00",0.6865845033159913
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HD_2023-01-31 00:00:00",0.7048145959660859
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HD_2024-01-31 00:00:00",0.6963194216626968
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","HD_2024-10-31 00:00:00",0.35405423379529016
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GVDBF_2020-12-31 00:00:00",0.8509215236822516
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GVDBF_2021-12-31 00:00:00",0.8383599003968537
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GVDBF_2022-12-31 00:00:00",0.8586803619977541
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GVDBF_2023-12-31 00:00:00",0.8598300318389226
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GOOGL_2020-12-31 00:00:00",0.8238883611944509
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GOOGL_2021-12-31 00:00:00",0.8217596154148178
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GOOGL_2022-12-31 00:00:00",0.8625145348987757
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GOOGL_2023-12-31 00:00:00",0.8377783249100285
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GOOGL_2024-09-30 00:00:00",0.29698880556866614
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GMWKF_2021-05-31 00:00:00",0.7396128491828825
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GMWKF_2022-05-31 00:00:00",0.7569029583204383
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GMWKF_2023-05-31 00:00:00",0.7376445222671641
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GMWKF_2024-05-31 00:00:00",0.7171610107554147
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GMKN.ME_2020-12-31 00:00:00",0.7020286685791838
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GMKN.ME_2021-12-31 00:00:00",0.6962137681651585
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GMKN.ME_2022-12-31 00:00:00",0.7890734310020607
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","GMKN.ME_2023-12-31 00:00:00",0.7890642665226245
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","FWRD_2020-12-31 00:00:00",0.8166193945947001
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","FWRD_2021-12-31 00:00:00",0.846664301462723
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","FWRD_2022-12-31 00:00:00",0.7343605008758485
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","FWRD_2023-12-31 00:00:00",0.6333963259972613
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","FWRD_2024-09-30 00:00:00",0.1305553347653521
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","FUC.F_2021-03-31 00:00:00",0.7873534578808361
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","FUC.F_2022-03-31 00:00:00",0.7934477122851044
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","FUC.F_2023-03-31 00:00:00",0.7979133124029623
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","FUC.F_2024-03-31 00:00:00",0.7930889291245771
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","EXPGY_2021-03-31 00:00:00",0.6471612557300644
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","EXPGY_2022-03-31 00:00:00",0.6256080756328548
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","EXPGY_2023-03-31 00:00:00",0.6187230541817422
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","EXPGY_2024-03-31 00:00:00",0.6611364702817404
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","EXPD_2020-12-31 00:00:00",0.7173970470842155
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","EXPD_2021-12-31 00:00:00",0.6665408077612991
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","EXPD_2022-12-31 00:00:00",0.626474591859045
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SYK_2023-12-31 00:00:00",0.8238929372182386
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SYK_2024-09-30 00:00:00",0.3672492858954939
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SYIEY_2020-12-31 00:00:00",0.8706413917981836
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SYIEY_2021-12-31 00:00:00",0.8721152010063469
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SYIEY_2022-12-31 00:00:00",0.880680334091412
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SYIEY_2023-12-31 00:00:00",0.8644197238393188
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SSDOY_2020-12-31 00:00:00",0.8524902602710739
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SSDOY_2021-12-31 00:00:00",0.8074914494280456
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SSDOY_2022-12-31 00:00:00",0.7974675987971436
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SSDOY_2023-12-31 00:00:00",0.7922178857053435
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SSDOY_2024-06-30 00:00:00",0.24271950707210976
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPXSF_2020-12-31 00:00:00",0.8649811697502903
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPXSF_2021-12-31 00:00:00",0.8565453463500583
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPXSF_2022-12-31 00:00:00",0.8749779477300949
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPXSF_2023-12-31 00:00:00",0.8464238867773893
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPXCY_2021-06-30 00:00:00",0.8185007321615357
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPXCY_2022-06-30 00:00:00",0.7849483496069712
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPXCY_2023-06-30 00:00:00",0.7670899835311336
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPXCY_2024-06-30 00:00:00",0.8000820417377819
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPGI_2020-12-31 00:00:00",0.6329603656205295
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPGI_2021-12-31 00:00:00",0.6626756571879707
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPGI_2022-12-31 00:00:00",0.6703606836309355
"DERIVED: NORMALIZED COSINE DISTANCE BETWEEN SUBJECTS","FISTRESN","DIOD","2020-12-31 00:00:00","SPGI_2023-12-31 00:00:00",0.6475097529441279
