"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod","fistresn","afidtc","chg"
"MO","CASH FLOWS","DIOD","ChangesInCash",-22131000,"USD","2023-12-31 00:00:00","12M",-0.013317975927627623,"2023-12-31_2022-12-31",-15.512131147540984
"MO","CASH FLOWS","DIOD","ChangesInCash",-11402000,"USD","2024-09-30 00:00:00","TTM",-0.008807891104122683,"",""
"MO","CASH FLOWS","MSFT","ChangesInCash",677000000,"USD","2021-06-30 00:00:00","12M",0.004027652182190282,"",""
"MO","CASH FLOWS","MSFT","ChangesInCash",-152000000,"USD","2022-06-30 00:00:00","12M",-0.000766631361275029,"2022-06-30_2021-06-30",-1.224519940915805
"MO","CASH FLOWS","MSFT","ChangesInCash",20967000000,"USD","2023-06-30 00:00:00","12M",0.09894061298161999,"2023-06-30_2022-06-30",-138.94078947368422
"MO","CASH FLOWS","MSFT","ChangesInCash",-16179000000,"USD","2024-06-30 00:00:00","12M",-0.06600386746191693,"2024-06-30_2023-06-30",-1.7716411503791674
"MO","CASH FLOWS","MSFT","ChangesInCash",-59623000000,"USD","2024-09-30 00:00:00","TTM",-0.23456076163499745,"",""
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-16521000000,"USD","2021-06-30 00:00:00","12M",-0.09828780162771882,"",""
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-18135000000,"USD","2022-06-30 00:00:00","12M",-0.09146618247843849,"2022-06-30_2021-06-30",0.09769384419829308
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-19800000000,"USD","2023-06-30 00:00:00","12M",-0.09343368803529717,"2023-06-30_2022-06-30",0.09181141439205956
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-21771000000,"USD","2024-06-30 00:00:00","12M",-0.0888169972503488,"2024-06-30_2023-06-30",0.09954545454545455
"MO","CASH FLOWS","MSFT","CommonStockDividendPaid",-22294000000,"USD","2024-09-30 00:00:00","TTM",-0.08770604665801172,"",""
"MO","CASH FLOWS","DIOD","CommonStockIssuance",6830000,"USD","2020-12-31 00:00:00","12M",0.005556391680869498,"",""
"MO","CASH FLOWS","DIOD","CommonStockIssuance",4337000,"USD","2021-12-31 00:00:00","12M",0.002402554452176591,"2021-12-31_2020-12-31",-0.3650073206442167
"MO","CASH FLOWS","DIOD","CommonStockIssuance",140000,"USD","2022-12-31 00:00:00","12M",0.00006997970588529327,"2022-12-31_2021-12-31",-0.9677196218584275
"MO","CASH FLOWS","DIOD","CommonStockIssuance",0,"USD","2023-12-31 00:00:00","12M",0,"2023-12-31_2022-12-31",-1
"MO","CASH FLOWS","MSFT","CommonStockIssuance",1693000000,"USD","2021-06-30 00:00:00","12M",0.010072105087811147,"",""
"MO","CASH FLOWS","MSFT","CommonStockIssuance",1841000000,"USD","2022-06-30 00:00:00","12M",0.009285318000706108,"2022-06-30_2021-06-30",0.0874187832250443
"MO","CASH FLOWS","MSFT","CommonStockIssuance",1866000000,"USD","2023-06-30 00:00:00","12M",0.008805417266356794,"2023-06-30_2022-06-30",0.013579576317218903
"MO","CASH FLOWS","MSFT","CommonStockIssuance",2002000000,"USD","2024-06-30 00:00:00","12M",0.008167361558734019,"2024-06-30_2023-06-30",0.07288317256162916
"MO","CASH FLOWS","MSFT","CommonStockIssuance",2023000000,"USD","2024-09-30 00:00:00","TTM",0.007958613635469531,"",""
"MO","CASH FLOWS","DIOD","CommonStockPayments",-296705000,"USD","2020-12-31 00:00:00","12M",-0.24137762718482933,"",""
"MO","CASH FLOWS","DIOD","CommonStockPayments",0,"USD","2021-12-31 00:00:00","12M",0,"2021-12-31_2020-12-31",-1
"MO","CASH FLOWS","DIOD","CommonStockPayments",0,"USD","2022-12-31 00:00:00","12M",0,"",""
"MO","CASH FLOWS","MSFT","CommonStockPayments",-27385000000,"USD","2021-06-30 00:00:00","12M",-0.16292061301223168,"",""
"MO","CASH FLOWS","MSFT","CommonStockPayments",-32696000000,"USD","2022-06-30 00:00:00","12M",-0.16490644071216018,"2022-06-30_2021-06-30",0.19393828738360416
"MO","CASH FLOWS","MSFT","CommonStockPayments",-22245000000,"USD","2023-06-30 00:00:00","12M",-0.10497133284571644,"2023-06-30_2022-06-30",-0.31964154636652803
"MO","CASH FLOWS","MSFT","CommonStockPayments",-17254000000,"USD","2024-06-30 00:00:00","12M",-0.07038943872846991,"2024-06-30_2023-06-30",-0.2243650258485053
"MO","CASH FLOWS","MSFT","CommonStockPayments",-16530000000,"USD","2024-09-30 00:00:00","TTM",-0.06503009559778118,"",""
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",-14456000,"USD","2020-12-31 00:00:00","12M",-0.011760351118396701,"",""
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",21459000,"USD","2021-12-31 00:00:00","12M",0.01188757574112462,"2021-12-31_2020-12-31",-2.484435528500277
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",-39225000,"USD","2022-12-31 00:00:00","12M",-0.01960681402393306,"2022-12-31_2021-12-31",-2.8279043757863835
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",-13349000,"USD","2023-12-31 00:00:00","12M",-0.008033150813695773,"2023-12-31_2022-12-31",-0.6596813256851498
"MO","CASH FLOWS","DIOD","DeferredIncomeTax",-11177000,"USD","2024-09-30 00:00:00","TTM",-0.008634081641008528,"",""
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-150000000,"USD","2021-06-30 00:00:00","12M",-0.0008923897006330018,"",""
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-5702000000,"USD","2022-06-30 00:00:00","12M",-0.028758763302567207,"2022-06-30_2021-06-30",37.013333333333335
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-6059000000,"USD","2023-06-30 00:00:00","12M",-0.028591652313427553,"2023-06-30_2022-06-30",0.0626096106629253
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-4738000000,"USD","2024-06-30 00:00:00","12M",-0.01932915038225863,"2024-06-30_2023-06-30",-0.21802277603564946
"MO","CASH FLOWS","MSFT","DeferredIncomeTax",-5603000000,"USD","2024-09-30 00:00:00","TTM",-0.0220425665840513,"",""
"MO","CASH FLOWS","DIOD","DeferredTax",-14456000,"USD","2020-12-31 00:00:00","12M",-0.011760351118396701,"",""
"MO","CASH FLOWS","DIOD","DeferredTax",21459000,"USD","2021-12-31 00:00:00","12M",0.01188757574112462,"2021-12-31_2020-12-31",-2.484435528500277
"MO","CASH FLOWS","DIOD","DeferredTax",-39225000,"USD","2022-12-31 00:00:00","12M",-0.01960681402393306,"2022-12-31_2021-12-31",-2.8279043757863835
"MO","CASH FLOWS","DIOD","DeferredTax",-13349000,"USD","2023-12-31 00:00:00","12M",-0.008033150813695773,"2023-12-31_2022-12-31",-0.6596813256851498
"MO","CASH FLOWS","DIOD","DeferredTax",-11177000,"USD","2024-09-30 00:00:00","TTM",-0.008634081641008528,"",""
"MO","CASH FLOWS","MSFT","DeferredTax",-150000000,"USD","2021-06-30 00:00:00","12M",-0.0008923897006330018,"",""
"MO","CASH FLOWS","MSFT","DeferredTax",-5702000000,"USD","2022-06-30 00:00:00","12M",-0.028758763302567207,"2022-06-30_2021-06-30",37.013333333333335
"MO","CASH FLOWS","MSFT","DeferredTax",-6059000000,"USD","2023-06-30 00:00:00","12M",-0.028591652313427553,"2023-06-30_2022-06-30",0.0626096106629253
"MO","CASH FLOWS","MSFT","DeferredTax",-4738000000,"USD","2024-06-30 00:00:00","12M",-0.01932915038225863,"2024-06-30_2023-06-30",-0.21802277603564946
"MO","CASH FLOWS","MSFT","DeferredTax",-5603000000,"USD","2024-09-30 00:00:00","TTM",-0.0220425665840513,"",""
"MO","CASH FLOWS","DIOD","Depreciation",91747000,"USD","2020-12-31 00:00:00","12M",0.0746386921734603,"",""
"MO","CASH FLOWS","DIOD","Depreciation",106219000,"USD","2021-12-31 00:00:00","12M",0.05884181031951703,"2021-12-31_2020-12-31",0.15773812767719925
"MO","CASH FLOWS","DIOD","Depreciation",112149000,"USD","2022-12-31 00:00:00","12M",0.056058243109498244,"2022-12-31_2021-12-31",0.055828053361451344
"MO","CASH FLOWS","DIOD","Depreciation",122048000,"USD","2023-12-31 00:00:00","12M",0.07344595029664706,"2023-12-31_2022-12-31",0.08826650259922068
"MO","CASH FLOWS","DIOD","Depreciation",121590000,"USD","2024-09-30 00:00:00","TTM",0.09392663386688976,"",""
"MO","CASH FLOWS","MSFT","Depreciation",11686000000,"USD","2021-06-30 00:00:00","12M",0.06952310694398173,"",""
"MO","CASH FLOWS","MSFT","Depreciation",14460000000,"USD","2022-06-30 00:00:00","12M",0.07293085186866394,"2022-06-30_2021-06-30",0.2373780592161561
"MO","CASH FLOWS","MSFT","Depreciation",13861000000,"USD","2023-06-30 00:00:00","12M",0.06540830049784112,"2023-06-30_2022-06-30",-0.041424619640387274
"MO","CASH FLOWS","MSFT","Depreciation",22287000000,"USD","2024-06-30 00:00:00","12M",0.09092207145829424,"2024-06-30_2023-06-30",0.6078926484380637
"MO","CASH FLOWS","MSFT","Depreciation",25749000000,"USD","2024-09-30 00:00:00","TTM",0.10129824147291396,"",""
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",108007000,"USD","2020-12-31 00:00:00","12M",0.08786664659965913,"",""
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",122435000,"USD","2021-12-31 00:00:00","12M",0.06782493759562853,"2021-12-31_2020-12-31",0.13358393437462387
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",127759000,"USD","2022-12-31 00:00:00","12M",0.06386098031570844,"2022-12-31_2021-12-31",0.043484297790664435
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",137330000,"USD","2023-12-31 00:00:00","12M",0.08264234034345948,"2023-12-31_2022-12-31",0.07491448743337065
"MO","CASH FLOWS","DIOD","DepreciationAmortizationDepletion",136893000,"USD","2024-09-30 00:00:00","TTM",0.10574799481816054,"",""
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",11686000000,"USD","2021-06-30 00:00:00","12M",0.06952310694398173,"",""
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",14460000000,"USD","2022-06-30 00:00:00","12M",0.07293085186866394,"2022-06-30_2021-06-30",0.2373780592161561
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",13861000000,"USD","2023-06-30 00:00:00","12M",0.06540830049784112,"2023-06-30_2022-06-30",-0.041424619640387274
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",22287000000,"USD","2024-06-30 00:00:00","12M",0.09092207145829424,"2024-06-30_2023-06-30",0.6078926484380637
"MO","CASH FLOWS","MSFT","DepreciationAmortizationDepletion",25749000000,"USD","2024-09-30 00:00:00","TTM",0.10129824147291396,"",""
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",108007000,"USD","2020-12-31 00:00:00","12M",0.08786664659965913,"",""
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",122435000,"USD","2021-12-31 00:00:00","12M",0.06782493759562853,"2021-12-31_2020-12-31",0.13358393437462387
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",127759000,"USD","2022-12-31 00:00:00","12M",0.06386098031570844,"2022-12-31_2021-12-31",0.043484297790664435
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",137330000,"USD","2023-12-31 00:00:00","12M",0.08264234034345948,"2023-12-31_2022-12-31",0.07491448743337065
"MO","CASH FLOWS","DIOD","DepreciationAndAmortization",136893000,"USD","2024-09-30 00:00:00","TTM",0.10574799481816054,"",""
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",11686000000,"USD","2021-06-30 00:00:00","12M",0.06952310694398173,"",""
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",14460000000,"USD","2022-06-30 00:00:00","12M",0.07293085186866394,"2022-06-30_2021-06-30",0.2373780592161561
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",13861000000,"USD","2023-06-30 00:00:00","12M",0.06540830049784112,"2023-06-30_2022-06-30",-0.041424619640387274
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",22287000000,"USD","2024-06-30 00:00:00","12M",0.09092207145829424,"2024-06-30_2023-06-30",0.6078926484380637
"MO","CASH FLOWS","MSFT","DepreciationAndAmortization",25749000000,"USD","2024-09-30 00:00:00","TTM",0.10129824147291396,"",""
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",34876000,"USD","2020-12-31 00:00:00","12M",0.028372579247731275,"",""
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",10416000,"USD","2021-12-31 00:00:00","12M",0.005770119246915235,"2021-12-31_2020-12-31",-0.7013418970065375
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",-27244000,"USD","2022-12-31 00:00:00","12M",-0.01361805076527807,"2022-12-31_2021-12-31",-3.6155913978494625
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",-485000,"USD","2023-12-31 00:00:00","12M",-0.0002918629219149337,"2023-12-31_2022-12-31",-0.9821979151372779
"MO","CASH FLOWS","DIOD","EffectOfExchangeRateChanges",30849000,"USD","2024-09-30 00:00:00","TTM",0.023830436122704846,"",""
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",-29000000,"USD","2021-06-30 00:00:00","12M",-0.00017252867545571369,"",""
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",-141000000,"USD","2022-06-30 00:00:00","12M",-0.0007111514601301256,"2022-06-30_2021-06-30",3.8620689655172415
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",-194000000,"USD","2023-06-30 00:00:00","12M",-0.0009154613878205885,"2023-06-30_2022-06-30",0.375886524822695
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",-210000000,"USD","2024-06-30 00:00:00","12M",-0.0008567162474196522,"2024-06-30_2023-06-30",0.08247422680412371
"MO","CASH FLOWS","MSFT","EffectOfExchangeRateChanges",11000000,"USD","2024-09-30 00:00:00","TTM",0.000043274715763798735,"",""
"MO","CASH FLOWS","DIOD","EndCashPosition",320529000,"USD","2020-12-31 00:00:00","12M",0.26075910235394134,"",""
"MO","CASH FLOWS","DIOD","EndCashPosition",366818000,"USD","2021-12-31 00:00:00","12M",0.20320503090581343,"2021-12-31_2020-12-31",0.14441438996159475
"MO","CASH FLOWS","DIOD","EndCashPosition",341099000,"USD","2022-12-31 00:00:00","12M",0.17050005498405463,"2022-12-31_2021-12-31",-0.07011378939964778
"MO","CASH FLOWS","DIOD","EndCashPosition",318483000,"USD","2023-12-31 00:00:00","12M",0.19165645146439964,"2023-12-31_2022-12-31",-0.06630333129091553
"MO","CASH FLOWS","DIOD","EndCashPosition",286235000,"USD","2024-09-30 00:00:00","TTM",0.22111267410880164,"",""
"MO","CASH FLOWS","MSFT","EndCashPosition",14224000000,"USD","2021-06-30 00:00:00","12M",0.0846223406786921,"",""
"MO","CASH FLOWS","MSFT","EndCashPosition",13931000000,"USD","2022-06-30 00:00:00","12M",0.07026277298633177,"2022-06-30_2021-06-30",-0.020598987626546682
"MO","CASH FLOWS","MSFT","EndCashPosition",34704000000,"USD","2023-06-30 00:00:00","12M",0.16376377321095723,"2023-06-30_2022-06-30",1.4911348790467303
"MO","CASH FLOWS","MSFT","EndCashPosition",18315000000,"USD","2024-06-30 00:00:00","12M",0.07471789557852825,"2024-06-30_2023-06-30",-0.47225103734439833
"MO","CASH FLOWS","MSFT","EndCashPosition",20829000000,"USD","2024-09-30 00:00:00","TTM",0.08194264133128762,"",""
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-54302000,"USD","2020-12-31 00:00:00","12M",-0.0441761612085762,"",""
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-158441000,"USD","2021-12-31 00:00:00","12M",-0.08777106985411835,"2021-12-31_2020-12-31",1.91777466759972
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-125713000,"USD","2022-12-31 00:00:00","12M",-0.06283827689969909,"2022-12-31_2021-12-31",-0.20656269526195872
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-144723000,"USD","2023-12-31 00:00:00","12M",-0.08709129412019577,"2023-12-31_2022-12-31",0.151217455633069
"MO","CASH FLOWS","DIOD","FinancingCashFlow",-9581000,"USD","2024-09-30 00:00:00","TTM",-0.007401193182652116,"",""
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-48486000000,"USD","2021-06-30 00:00:00","12M",-0.2884560468326115,"",""
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-58876000000,"USD","2022-06-30 00:00:00","12M",-0.29694860543703033,"2022-06-30_2021-06-30",0.2142886606443097
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-43935000000,"USD","2023-06-30 00:00:00","12M",-0.2073236911025647,"2023-06-30_2022-06-30",-0.2537706365921598
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-37757000000,"USD","2024-06-30 00:00:00","12M",-0.15403350168487528,"2024-06-30_2023-06-30",-0.14061682030271994
"MO","CASH FLOWS","MSFT","FinancingCashFlow",-69094000000,"USD","2024-09-30 00:00:00","TTM",-0.27182029190762813,"",""
"MO","CASH FLOWS","DIOD","FreeCashFlow",111407000,"USD","2020-12-31 00:00:00","12M",0.09063263953010661,"",""
"MO","CASH FLOWS","DIOD","FreeCashFlow",197348000,"USD","2021-12-31 00:00:00","12M",0.1093242600941079,"2021-12-31_2020-12-31",0.7714147225937329
"MO","CASH FLOWS","DIOD","FreeCashFlow",180773000,"USD","2022-12-31 00:00:00","12M",0.09036029551430086,"2022-12-31_2021-12-31",-0.08398869002979509
"MO","CASH FLOWS","DIOD","FreeCashFlow",130145000,"USD","2023-12-31 00:00:00","12M",0.07831855664457535,"2023-12-31_2022-12-31",-0.2800639476027947
"MO","CASH FLOWS","DIOD","FreeCashFlow",-4620000,"USD","2024-09-30 00:00:00","TTM",-0.0035688876426106645,"",""
"MO","CASH FLOWS","MSFT","FreeCashFlow",56118000000,"USD","2021-06-30 00:00:00","12M",0.33386083480081863,"",""
"MO","CASH FLOWS","MSFT","FreeCashFlow",65149000000,"USD","2022-06-30 00:00:00","12M",0.3285872799717557,"2022-06-30_2021-06-30",0.16092875726148473
"MO","CASH FLOWS","MSFT","FreeCashFlow",59475000000,"USD","2023-06-30 00:00:00","12M",0.2806549795908737,"2023-06-30_2022-06-30",-0.08709266450751355
"MO","CASH FLOWS","MSFT","FreeCashFlow",74071000000,"USD","2024-06-30 00:00:00","12M",0.3021801388696241,"2024-06-30_2023-06-30",0.24541403951240018
"MO","CASH FLOWS","MSFT","FreeCashFlow",72662000000,"USD","2024-09-30 00:00:00","TTM",0.2858570360753767,"",""
"MO","CASH FLOWS","DIOD","GainLossOnInvestmentSecurities",-1766000,"USD","2020-12-31 00:00:00","12M",-0.0014366892691677208,"",""
"MO","CASH FLOWS","DIOD","GainLossOnInvestmentSecurities",-37896000,"USD","2021-12-31 00:00:00","12M",-0.020993129702486537,"2021-12-31_2020-12-31",20.458663646659115
"MO","CASH FLOWS","MSFT","GainLossOnInvestmentSecurities",-219000000,"USD","2020-06-30 00:00:00","12M","","",""
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",119000,"USD","2020-12-31 00:00:00","12M",0.00009680975256566182,"",""
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",243000,"USD","2021-12-31 00:00:00","12M",0.00013461395708529208,"2021-12-31_2020-12-31",1.0420168067226891
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-3626000,"USD","2022-12-31 00:00:00","12M",-0.0018124743824290957,"2022-12-31_2021-12-31",-15.921810699588477
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-2045000,"USD","2023-12-31 00:00:00","12M",-0.0012306385058062667,"2023-12-31_2022-12-31",-0.4360176503033646
"MO","CASH FLOWS","DIOD","GainLossOnSaleOfPPE",-6016000,"USD","2024-09-30 00:00:00","TTM",-0.004647278800421159,"",""
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",47891000,"USD","2020-12-31 00:00:00","12M",0.03896063748001773,"",""
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",56077000,"USD","2021-12-31 00:00:00","12M",0.031064801940213677,"2021-12-31_2020-12-31",0.1709298197991272
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",88687000,"USD","2022-12-31 00:00:00","12M",0.04433064411320717,"2022-12-31_2021-12-31",0.5815218360468641
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",97668000,"USD","2023-12-31 00:00:00","12M",0.05877457290224277,"2023-12-31_2022-12-31",0.10126625097252134
"MO","CASH FLOWS","DIOD","IncomeTaxPaidSupplementalData",28245000,"USD","2024-09-30 00:00:00","TTM",0.021818881269597017,"",""
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",10219000,"USD","2020-12-31 00:00:00","12M",0.008313435810659648,"",""
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",6944000,"USD","2021-12-31 00:00:00","12M",0.003846746164610157,"2021-12-31_2020-12-31",-0.32048145611116546
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",7355000,"USD","2022-12-31 00:00:00","12M",0.0036764338341880856,"2022-12-31_2021-12-31",0.05918778801843318
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",4607000,"USD","2023-12-31 00:00:00","12M",0.0027723968685816483,"2023-12-31_2022-12-31",-0.3736233854520734
"MO","CASH FLOWS","DIOD","InterestPaidSupplementalData",1999000,"USD","2024-09-30 00:00:00","TTM",0.0015442005189564324,"",""
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-106772000,"USD","2020-12-31 00:00:00","12M",-0.08686194034404071,"",""
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-144229000,"USD","2021-12-31 00:00:00","12M",-0.07989809224878432,"2021-12-31_2020-12-31",0.3508129472146256
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-265263000,"USD","2022-12-31 00:00:00","12M",-0.13259304801607533,"2022-12-31_2021-12-31",0.8391793606001567
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-158322000,"USD","2023-12-31 00:00:00","12M",-0.09527488973900233,"2023-12-31_2022-12-31",-0.4031508352088305
"MO","CASH FLOWS","DIOD","InvestingCashFlow",-77826000,"USD","2024-09-30 00:00:00","TTM",-0.060119534561432375,"",""
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-27577000000,"USD","2021-06-30 00:00:00","12M",-0.16406287182904192,"",""
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-30311000000,"USD","2022-06-30 00:00:00","12M",-0.15287738941846976,"2022-06-30_2021-06-30",0.09914058817130217
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-22680000000,"USD","2023-06-30 00:00:00","12M",-0.10702404265861312,"2023-06-30_2022-06-30",-0.25175678796476525
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-96970000000,"USD","2024-06-30 00:00:00","12M",-0.3955989262489699,"2024-06-30_2023-06-30",3.2755731922398588
"MO","CASH FLOWS","MSFT","InvestingCashFlow",-112674000000,"USD","2024-09-30 00:00:00","TTM",-0.44326684763365987,"",""
"MO","CASH FLOWS","DIOD","IssuanceOfCapitalStock",6830000,"USD","2020-12-31 00:00:00","12M",0.005556391680869498,"",""
"MO","CASH FLOWS","DIOD","IssuanceOfCapitalStock",4337000,"USD","2021-12-31 00:00:00","12M",0.002402554452176591,"2021-12-31_2020-12-31",-0.3650073206442167
"MO","CASH FLOWS","DIOD","IssuanceOfCapitalStock",140000,"USD","2022-12-31 00:00:00","12M",0.00006997970588529327,"2022-12-31_2021-12-31",-0.9677196218584275
"MO","CASH FLOWS","DIOD","IssuanceOfCapitalStock",0,"USD","2023-12-31 00:00:00","12M",0,"2023-12-31_2022-12-31",-1
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",1693000000,"USD","2021-06-30 00:00:00","12M",0.010072105087811147,"",""
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",1841000000,"USD","2022-06-30 00:00:00","12M",0.009285318000706108,"2022-06-30_2021-06-30",0.0874187832250443
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",1866000000,"USD","2023-06-30 00:00:00","12M",0.008805417266356794,"2023-06-30_2022-06-30",0.013579576317218903
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",2002000000,"USD","2024-06-30 00:00:00","12M",0.008167361558734019,"2024-06-30_2023-06-30",0.07288317256162916
"MO","CASH FLOWS","MSFT","IssuanceOfCapitalStock",2023000000,"USD","2024-09-30 00:00:00","TTM",0.007958613635469531,"",""
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",1033846000,"USD","2020-12-31 00:00:00","12M",0.8410619785798253,"",""
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",579744000,"USD","2021-12-31 00:00:00","12M",0.3211589873928212,"2021-12-31_2020-12-31",-0.43923563083863554
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",487042000,"USD","2022-12-31 00:00:00","12M",0.2434503993841786,"2022-12-31_2021-12-31",-0.15990161174587403
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",54240000,"USD","2023-12-31 00:00:00","12M",0.03264050491683712,"2023-12-31_2022-12-31",-0.8886338344537021
"MO","CASH FLOWS","DIOD","IssuanceOfDebt",87030000,"USD","2024-09-30 00:00:00","TTM",0.06722950033255544,"",""
"MO","CASH FLOWS","MSFT","IssuanceOfDebt",0,"USD","2020-06-30 00:00:00","12M","","",""
"MO","CASH FLOWS","MSFT","IssuanceOfDebt",0,"USD","2022-06-30 00:00:00","12M",0,"",""
"MO","CASH FLOWS","MSFT","IssuanceOfDebt",0,"USD","2023-06-30 00:00:00","12M",0,"",""
"MO","CASH FLOWS","MSFT","IssuanceOfDebt",29645000000,"USD","2024-06-30 00:00:00","12M",0.12093977692740758,"2024-06-30_2023-06-30",Infinity
"MO","CASH FLOWS","MSFT","IssuanceOfDebt",22572000000,"USD","2024-09-30 00:00:00","TTM",0.088799716747315,"",""
"MO","CASH FLOWS","DIOD","LongTermDebtIssuance",956363000,"USD","2020-12-31 00:00:00","12M",0.7780274402769247,"",""
"MO","CASH FLOWS","DIOD","LongTermDebtIssuance",557882000,"USD","2021-12-31 00:00:00","12M",0.30904816299035764,"2021-12-31_2020-12-31",-0.41666291983274134
"MO","CASH FLOWS","DIOD","LongTermDebtIssuance",372751000,"USD","2022-12-31 00:00:00","12M",0.18632146677463535,"2022-12-31_2021-12-31",-0.33184616101612885
"MO","CASH FLOWS","DIOD","LongTermDebtIssuance",25204000,"USD","2023-12-31 00:00:00","12M",0.01516724347204946,"2023-12-31_2022-12-31",-0.9323838165424103
"MO","CASH FLOWS","DIOD","LongTermDebtIssuance",6283000,"USD","2024-09-30 00:00:00","TTM",0.004853532696649958,"",""
"MO","CASH FLOWS","MSFT","LongTermDebtIssuance",0,"USD","2020-06-30 00:00:00","12M","","",""
"MO","CASH FLOWS","MSFT","LongTermDebtIssuance",0,"USD","2022-06-30 00:00:00","12M",0,"",""
"MO","CASH FLOWS","MSFT","LongTermDebtIssuance",0,"USD","2023-06-30 00:00:00","12M",0,"",""
"MO","CASH FLOWS","MSFT","LongTermDebtIssuance",24395000000,"USD","2024-06-30 00:00:00","12M",0.09952187074191628,"2024-06-30_2023-06-30",Infinity
"MO","CASH FLOWS","MSFT","LongTermDebtIssuance",17322000000,"USD","2024-09-30 00:00:00","TTM",0.0681458751327747,"",""
"MO","CASH FLOWS","DIOD","LongTermDebtPayments",-745156000,"USD","2020-12-31 00:00:00","12M",-0.6062047729648596,"",""
