"domain","ficat","subjid","fitest","fiorres","fiorresu","fidtc","fiperiod"
"MO","BALANCE SHEET","DIOD","Receivables",358496000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Receivables",369233000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","Receivables",371930000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Receivables",38043000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Receivables",44261000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Receivables",48688000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","Receivables",56924000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RestrictedCash",52464000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RestrictedCash",3219000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RestrictedCash",4367000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RestrictedCash",3026000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RetainedEarnings",888046000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RetainedEarnings",1116809000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RetainedEarnings",1448092000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","RetainedEarnings",1675274000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","RetainedEarnings",57055000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","RetainedEarnings",84281000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","RetainedEarnings",118848000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","RetainedEarnings",173144000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","ShareIssued",53536052,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","ShareIssued",54290287,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","ShareIssued",54751303,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","ShareIssued",55225244,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","ShareIssued",7519000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","ShareIssued",7464000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","ShareIssued",7432000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","ShareIssued",7434000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","StockholdersEquity",963820000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","StockholdersEquity",1237242000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","StockholdersEquity",1513645000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","StockholdersEquity",1740741000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","StockholdersEquity",141988000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","StockholdersEquity",166542000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","StockholdersEquity",206223000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","StockholdersEquity",268477000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TangibleBookValue",694898000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TangibleBookValue",992802000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TangibleBookValue",1289751000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TangibleBookValue",1530246000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TangibleBookValue",84477000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TangibleBookValue",87720000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TangibleBookValue",128971000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TangibleBookValue",121660000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalAssets",1979457000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalAssets",2194495000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalAssets",2288312000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalAssets",2367659000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalAssets",333779000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalAssets",364840000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalAssets",411976000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalAssets",512163000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalCapitalization",1251999000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalCapitalization",1502816000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalCapitalization",1661115000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalCapitalization",1757720000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalCapitalization",192062000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalCapitalization",213574000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalCapitalization",248213000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalCapitalization",311165000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalDebt",488479000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalDebt",334551000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalDebt",213674000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalDebt",98358000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalDebt",67775000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalDebt",61270000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalDebt",59965000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalDebt",67127000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalEquityGrossMinorityInterest",1016123000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalEquityGrossMinorityInterest",1302724000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalEquityGrossMinorityInterest",1582919000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalEquityGrossMinorityInterest",1809677000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalEquityGrossMinorityInterest",141988000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalEquityGrossMinorityInterest",166542000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalEquityGrossMinorityInterest",206223000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalEquityGrossMinorityInterest",268477000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalLiabilitiesNetMinorityInterest",963334000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalLiabilitiesNetMinorityInterest",891771000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalLiabilitiesNetMinorityInterest",705393000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalLiabilitiesNetMinorityInterest",557982000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalLiabilitiesNetMinorityInterest",191791000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalLiabilitiesNetMinorityInterest",198298000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalLiabilitiesNetMinorityInterest",205753000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalLiabilitiesNetMinorityInterest",243686000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalNonCurrentAssets",955470000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalNonCurrentAssets",1006823000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalNonCurrentAssets",1126641000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalNonCurrentAssets",1180274000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalNonCurrentAssets",149373000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalNonCurrentAssets",195156000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalNonCurrentAssets",227719000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalNonCurrentAssets",352429000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalNonCurrentLiabilitiesNetMinorityInterest",453572000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalNonCurrentLiabilitiesNetMinorityInterest",420737000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalNonCurrentLiabilitiesNetMinorityInterest",272863000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalNonCurrentLiabilitiesNetMinorityInterest",164484000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalNonCurrentLiabilitiesNetMinorityInterest",103134000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalNonCurrentLiabilitiesNetMinorityInterest",103216000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalNonCurrentLiabilitiesNetMinorityInterest",101604000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalNonCurrentLiabilitiesNetMinorityInterest",118400000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalTaxPayable",27035000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalTaxPayable",31955000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalTaxPayable",22716000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TotalTaxPayable",13677000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalTaxPayable",2174000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalTaxPayable",4067000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalTaxPayable",4152000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TotalTaxPayable",5017000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TradeandOtherPayablesNonCurrent",36752000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TradeandOtherPayablesNonCurrent",38439000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TradeandOtherPayablesNonCurrent",40381000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TradeandOtherPayablesNonCurrent",42822000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TradeandOtherPayablesNonCurrent",27190000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TradeandOtherPayablesNonCurrent",26069000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TradeandOtherPayablesNonCurrent",25560000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","TradeandOtherPayablesNonCurrent",27931000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TreasurySharesNumber",9259858,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TreasurySharesNumber",9272513,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TreasurySharesNumber",9281581,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TreasurySharesNumber",9286862,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TreasuryStock",335910000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TreasuryStock",336894000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TreasuryStock",337490000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","TreasuryStock",337986000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","WorkInProcess",73466000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","WorkInProcess",81784000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","WorkInProcess",80616000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","WorkInProcess",72876000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","WorkInProcess",79000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","WorkInProcess",82000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","WorkInProcess",23000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","WorkInProcess",7000000,"USD","2024-06-30 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","WorkingCapital",514225000,"USD","2020-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","WorkingCapital",716638000,"USD","2021-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","WorkingCapital",729141000,"USD","2022-12-31 00:00:00","12M"
"MO","BALANCE SHEET","DIOD","WorkingCapital",793887000,"USD","2023-12-31 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","WorkingCapital",95749000000,"USD","2021-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","WorkingCapital",74602000000,"USD","2022-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","WorkingCapital",80108000000,"USD","2023-06-30 00:00:00","12M"
"MO","BALANCE SHEET","MSFT","WorkingCapital",34448000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","DIOD","AmortizationCashFlow",16260000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","AmortizationCashFlow",16216000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","AmortizationCashFlow",15610000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","AmortizationCashFlow",15282000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","AmortizationCashFlow",15303000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","AmortizationOfIntangibles",16260000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","AmortizationOfIntangibles",16216000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","AmortizationOfIntangibles",15610000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","AmortizationOfIntangibles",15282000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","AmortizationOfIntangibles",15303000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","BeginningCashPosition",259507000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","BeginningCashPosition",320529000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","BeginningCashPosition",366818000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","BeginningCashPosition",341099000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","BeginningCashPosition",297637000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","BeginningCashPosition",13576000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","BeginningCashPosition",14224000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","BeginningCashPosition",13931000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","BeginningCashPosition",34704000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","BeginningCashPosition",80452000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","CapitalExpenditure",-75813000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CapitalExpenditure",-141195000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CapitalExpenditure",-211728000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CapitalExpenditure",-150769000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CapitalExpenditure",-80625000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","CapitalExpenditure",-20622000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CapitalExpenditure",-23886000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CapitalExpenditure",-28107000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CapitalExpenditure",-44477000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CapitalExpenditure",-49483000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","CashDividendsPaid",-16521000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashDividendsPaid",-18135000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashDividendsPaid",-19800000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashDividendsPaid",-21771000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashDividendsPaid",-22294000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingFinancingActivities",-54302000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingFinancingActivities",-158441000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingFinancingActivities",-125713000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingFinancingActivities",-144723000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingFinancingActivities",-9581000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingFinancingActivities",-48486000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingFinancingActivities",-58876000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingFinancingActivities",-43935000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingFinancingActivities",-37757000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingFinancingActivities",-69094000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInInventory",-4560000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-106772000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-144229000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-265263000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-158322000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingInvestingActivities",-77826000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInInventory",-43038000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInInventory",-29675000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInInventory",-28947000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingInvestingActivities",-27577000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingInvestingActivities",-30311000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingInvestingActivities",-22680000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingInvestingActivities",-96970000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingInvestingActivities",-112674000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInInventory",-130007000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",187220000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",338543000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",392501000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",280914000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","CashFlowFromContinuingOperatingActivities",76005000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingOperatingActivities",76740000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingOperatingActivities",89035000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingOperatingActivities",87582000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingOperatingActivities",118548000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","CashFlowFromContinuingOperatingActivities",122145000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInAccountPayable",7422000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInAccountPayable",55628000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInAccountPayable",-50076000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInAccountPayable",-2165000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInAccountPayable",-14677000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInAccountPayable",2798000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInAccountPayable",2943000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInAccountPayable",-2721000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInAccountPayable",3545000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInAccountPayable",1415000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInAccruedExpense",-9198000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInAccruedExpense",29352000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInAccruedExpense",31760000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInAccruedExpense",-17749000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInAccruedExpense",-35273000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",61022000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",46289000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",-25719000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",-22616000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInCashSupplementalAsReported",19447000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInCashSupplementalAsReported",648000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInCashSupplementalAsReported",-293000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInCashSupplementalAsReported",20773000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInCashSupplementalAsReported",-16389000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInCashSupplementalAsReported",-59612000000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","DIOD","ChangeInIncomeTaxPayable",-3359000,"USD","2020-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInIncomeTaxPayable",-1455000,"USD","2021-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInIncomeTaxPayable",-8333000,"USD","2022-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInIncomeTaxPayable",-9307000,"USD","2023-12-31 00:00:00","12M"
"MO","CASH FLOWS","DIOD","ChangeInIncomeTaxPayable",-27222000,"USD","2024-09-30 00:00:00","TTM"
"MO","CASH FLOWS","MSFT","ChangeInIncomeTaxPayable",-358000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInIncomeTaxPayable",1687000000,"USD","2024-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInInventory",-737000000,"USD","2021-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInInventory",-1123000000,"USD","2022-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInInventory",1242000000,"USD","2023-06-30 00:00:00","12M"
"MO","CASH FLOWS","MSFT","ChangeInInventory",1284000000,"USD","2024-06-30 00:00:00","12M"
